County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Ontonagon County,0.4,0.0,1392.0,45.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Osceola County,0.6,0.0,6105.0,101.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Oscoda County,0.3,0.0,1715.0,62.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Otsego County,0.3,0.0,6874.0,118.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Ottawa County,3.0,0.3,88911.0,955.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Presque Isle County,0.7,0.0,2433.0,65.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Roscommon County,0.7,0.0,5730.0,133.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Saginaw County,2.0,0.0,61834.0,1116.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Sanilac County,0.9,0.3,10785.0,232.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Schoolcraft County,0.0,0.0,2266.0,22.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Shiawassee County,0.7,0.0,22489.0,273.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
St. Clair County,2.0,0.0,51194.0,966.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
St. Joseph County,0.4,0.0,16221.0,243.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Tuscola County,0.3,0.0,15927.0,322.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Van Buren County,0.9,0.1,21055.0,337.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Washtenaw County,6.0,-0.1,112481.0,665.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Wayne County,32.0,0.9,548348.0,9277.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
Wexford County,0.3,0.0,8760.0,132.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/michigan/
